Time,Duration,Fixture,Combined,Hot,Cold
4/1 1:46:18 PM,54,Sink 2,1.859,1.483,0.376
4/1 1:48:12 PM,42,Kitchen Sink,1.268,1.011,0.257
4/1 1:55:48 PM,6,Kitchen Sink,1.143,0.912,0.231
4/1 2:49:06 PM,6,CW,1.348,1.348,0.000
4/1 3:01:18 PM,138,Kitchen Sink,2.022,1.613,0.409
4/1 3:02:36 PM,192,Kitchen Sink,1.382,1.102,0.280
4/1 3:07:36 PM,42,Kitchen Sink,1.22,0.973,0.247
4/1 3:17:00 PM,36,Kitchen Sink,0.526,0.420,0.106
4/1 3:18:54 PM,216,Sink 3,0.697,0.556,0.141
4/1 3:20:48 PM,216,Sink 4,1.415,1.129,0.286
4/1 3:22:48 PM,96,Sink 4,1.185,0.945,0.240
4/1 3:24:42 PM,60,Kitchen Sink,0.943,0.752,0.191
4/1 3:41:12 PM,60,CW,2.9,2.900,0.000
4/1 3:46:12 PM,72,CW,2.424,2.424,0.000
4/1 3:51:06 PM,42,CW,2.3,2.300,0.000
4/1 4:39:48 PM,24,Sink 3,0.288,0.230,0.058
4/1 4:41:42 PM,48,Sink 4,0.499,0.398,0.101
4/1 4:43:42 PM,12,Kitchen Sink,1.039,0.829,0.210
4/1 4:55:24 PM,72,CW,1.664,1.664,0.000
4/1 4:56:54 PM,114,Kitchen Sink,1.811,1.444,0.367
4/1 4:58:48 PM,72,Kitchen Sink,1.368,1.091,0.277
4/1 5:00:24 PM,54,CW,2.754,2.754,0.000
4/1 5:00:42 PM,6,Kitchen Sink,0.153,0.122,0.031
4/1 5:05:24 PM,48,CW,2.037,2.037,0.000
4/1 5:20:18 PM,30,Kitchen Sink,1.242,0.991,0.251
4/1 5:35:36 PM,324,Shower 1,2.68,2.137,0.543
4/1 5:36:06 PM,18,Sink 2,1.018,0.812,0.206
4/1 5:53:24 PM,18,Kitchen Sink,1.081,0.862,0.219
4/1 5:55:18 PM,78,Kitchen Sink,0.95,0.758,0.192
4/1 6:07:00 PM,24,Kitchen Sink,0.822,0.656,0.166
4/1 6:09:12 PM,60,Kitchen Sink,0.5,0.399,0.101
4/1 6:29:06 PM,72,Kitchen Sink,1.251,0.998,0.253
4/1 7:17:24 PM,18,Kitchen Sink,1.441,1.149,0.292
4/1 7:23:18 PM,6,Sink 4,0.01,0.008,0.002
4/1 7:28:36 PM,18,Kitchen Sink,1.434,1.144,0.290
4/1 8:44:48 PM,276,Bath 1,6.148,4.903,1.245
4/1 8:44:54 PM,6,Kitchen Sink,1.099,0.877,0.222
4/1 8:46:54 PM,12,Sink 2,0.713,0.569,0.144
4/1 9:06:54 PM,6,Sink 3,0.859,0.685,0.174
4/1 9:16:12 PM,30,Sink 4,0.556,0.443,0.113
4/1 9:19:48 PM,72,Kitchen Sink,1.234,0.984,0.250
4/1 9:21:42 PM,18,Sink 2,1.24,0.989,0.251
4/1 9:23:42 PM,6,Kitchen Sink,0.138,0.110,0.028
4/1 10:00:24 PM,72,Kitchen Sink,0.88,0.702,0.178
4/1 10:02:18 PM,30,Kitchen Sink,2.12,1.691,0.429
4/1 10:58:18 PM,42,Kitchen Sink,1.132,0.903,0.229
4/1 11:00:12 PM,102,Sink 2,0.051,0.041,0.010
4/2 1:12:48 AM,6,Kitchen Sink,1.162,0.926,0.236
4/2 1:14:42 AM,12,Kitchen Sink,0.303,0.242,0.061
4/2 5:56:18 AM,54,Kitchen Sink,0.591,0.471,0.120
4/2 6:37:18 AM,60,Kitchen Sink,0.88,0.702,0.178
4/2 6:38:54 AM,18,Kitchen Sink,0.465,0.371,0.094
4/2 6:39:12 AM,6,Kitchen Sink,0.193,0.154,0.039
4/2 7:01:00 AM,6,Sink 2,0.378,0.301,0.077
4/2 7:44:54 AM,156,Sink 3,0.425,0.339,0.086
4/2 7:50:24 AM,480,Bath 2,1.573,1.254,0.319
4/2 8:10:36 AM,42,Sink 3,0.052,0.041,0.011
4/2 8:28:36 AM,12,Kitchen Sink,0.797,0.635,0.162
4/2 8:47:12 AM,30,Sink 4,0.604,0.482,0.122
4/2 8:50:06 AM,66,Kitchen Sink,1.378,1.099,0.279
4/2 9:10:42 AM,6,Sink 2,0.568,0.453,0.115
4/2 9:12:42 AM,18,Sink 3,0.627,0.500,0.127
4/2 9:14:36 AM,96,Kitchen Sink,1.195,0.953,0.242
4/2 9:17:54 AM,6,Kitchen Sink,0.141,0.112,0.029
4/2 10:05:18 AM,6,CW,2.991,2.991,0.000
4/2 11:19:36 AM,48,CW,2.327,2.327,0.000
4/2 11:44:48 AM,12,Sink 4,0.609,0.486,0.123
4/2 12:17:24 PM,42,Kitchen Sink,1.047,0.835,0.212
4/2 12:19:18 PM,144,Sink 2,1.421,1.133,0.288
4/2 12:21:12 PM,24,Sink 3,1.002,0.799,0.203
4/2 12:23:12 PM,36,Kitchen Sink,0.608,0.485,0.123
4/2 12:27:00 PM,24,Sink 3,1.664,1.327,0.337
4/2 1:30:24 PM,30,Sink 2,0.88,0.702,0.178
4/2 1:38:42 PM,42,Kitchen Sink,1.764,1.406,0.358
4/2 1:46:12 PM,6,Kitchen Sink,1.373,1.095,0.278
4/2 2:14:18 PM,12,Sink 3,1.844,1.470,0.374
4/2 2:16:12 PM,36,Kitchen Sink,0.577,0.460,0.117
4/2 2:18:12 PM,36,Sink 2,1.482,1.181,0.301
4/2 2:20:06 PM,6,Sink 3,0.025,0.020,0.005
4/2 3:04:24 PM,6,Kitchen Sink,3.267,2.604,0.663
4/2 3:25:36 PM,6,Kitchen Sink,0.427,0.340,0.087
4/2 4:43:48 PM,6,Sink 4,0.134,0.107,0.027
4/2 5:04:42 PM,6,Sink 3,1.639,1.307,0.332
4/2 5:51:12 PM,54,Sink 3,1.058,0.843,0.215
4/2 5:54:06 PM,84,CW,2.354,2.354,0.000
4/2 6:18:12 PM,78,DW1,1.226,1.226,0.000
4/2 6:27:48 PM,6,Sink 2,0.476,0.379,0.097
4/2 6:28:00 PM,78,DW1,1.477,1.477,0.000
4/2 6:37:42 PM,96,DW1,1.199,1.199,0.000
4/2 6:47:30 PM,114,DW1,1.329,1.329,0.000
4/2 6:52:30 PM,30,Kitchen Sink,1.857,1.480,0.377
4/2 6:55:48 PM,84,Kitchen Sink,0.73,0.582,0.148
4/2 6:57:00 PM,42,Sink 4,0.681,0.543,0.138
4/2 7:08:24 PM,12,CW,2.565,2.565,0.000
4/2 7:25:18 PM,60,Kitchen Sink,0.674,0.537,0.137
4/2 7:27:12 PM,54,Kitchen Sink,0.351,0.280,0.071
4/2 7:29:12 PM,42,Kitchen Sink,1.449,1.155,0.294
4/2 7:31:06 PM,210,Kitchen Sink,1.747,1.393,0.354
4/2 7:33:00 PM,6,Kitchen Sink,1.6,1.276,0.324
4/2 7:34:54 PM,6,Kitchen Sink,1.093,0.871,0.222
4/2 7:35:42 PM,18,Kitchen Sink,1.432,1.142,0.290
4/2 7:41:24 PM,6,Sink 4,0.563,0.449,0.114
4/2 8:01:18 PM,510,Shower 1,2.199,1.753,0.446
4/2 8:16:00 PM,282,Bath 1,2.899,2.311,0.588
4/2 8:31:54 PM,318,Shower 2,1.238,0.987,0.251
4/3 12:22:30 AM,36,Kitchen Sink,0.509,0.406,0.103
4/3 5:27:48 AM,30,Kitchen Sink,1.034,0.824,0.210
4/3 6:07:36 AM,432,Shower 1,2.362,1.882,0.480
4/3 6:35:30 AM,12,Kitchen Sink,0.951,0.758,0.193
4/3 6:38:06 AM,624,Shower 1,2.264,1.804,0.460
4/3 6:46:30 AM,18,Kitchen Sink,0.045,0.036,0.009
4/3 6:49:00 AM,6,Kitchen Sink,1.271,1.013,0.258
4/3 7:58:54 AM,102,Kitchen Sink,1.089,0.868,0.221
4/3 9:27:48 AM,6,Kitchen Sink,0.182,0.145,0.037
4/3 9:29:42 AM,30,Kitchen Sink,1.568,1.249,0.319
4/3 9:56:24 AM,96,Sink 4,0.218,0.174,0.044
4/3 9:58:24 AM,60,Kitchen Sink,1.683,1.341,0.342
4/3 11:13:12 AM,156,Kitchen Sink,0.881,0.702,0.179
4/3 12:17:12 PM,12,Sink 2,0.038,0.030,0.008
4/3 12:21:36 PM,6,Sink 2,1.068,0.851,0.217
4/3 12:23:30 PM,36,Kitchen Sink,0.674,0.537,0.137
4/3 12:52:48 PM,18,Sink 3,1.363,1.086,0.277
4/3 12:54:42 PM,60,Kitchen Sink,1.134,0.904,0.230
4/3 1:07:12 PM,12,Kitchen Sink,1.876,1.495,0.381
4/3 2:02:30 PM,54,Kitchen Sink,1.411,1.124,0.287
4/3 2:04:24 PM,12,Kitchen Sink,1.686,1.344,0.342
4/3 2:37:12 PM,6,Kitchen Sink,0.428,0.341,0.087
4/3 2:39:12 PM,66,Sink 3,0.759,0.605,0.154
4/3 5:25:42 PM,6,Sink 3,1.448,1.154,0.294
4/3 5:55:30 PM,366,Shower 2,1.574,1.254,0.320
4/3 6:37:48 PM,72,CW,2.203,2.203,0.000
4/3 7:42:00 PM,6,Sink 4,0.019,0.015,0.004
4/3 7:57:24 PM,18,Sink 3,1.372,1.093,0.279
4/3 8:23:18 PM,12,Sink 4,1.034,0.824,0.210
4/3 9:17:48 PM,6,Sink 4,0.475,0.379,0.096
4/3 11:58:06 PM,48,Sink 3,1.021,0.814,0.207
4/4 12:37:12 AM,60,Kitchen Sink,2.133,1.699,0.434
4/4 12:39:06 AM,42,Kitchen Sink,0.366,0.292,0.074
4/4 12:41:00 AM,6,Sink 4,0.735,0.585,0.150
4/4 12:43:00 AM,18,Sink 3,0.996,0.793,0.203
4/4 2:56:36 AM,6,Kitchen Sink,2.002,1.595,0.407
4/4 2:58:30 AM,12,Sink 3,0.999,0.796,0.203
4/4 5:19:48 AM,18,Kitchen Sink,1.7,1.354,0.346
4/4 5:28:30 AM,102,Kitchen Sink,0.837,0.667,0.170
4/4 5:30:18 AM,6,Sink 4,0.835,0.665,0.170
4/4 5:32:12 AM,6,Kitchen Sink,0.314,0.250,0.064
4/4 5:32:36 AM,414,Shower 1,2.84,2.262,0.578
4/4 5:34:06 AM,6,Kitchen Sink,0.055,0.044,0.011
4/4 5:36:00 AM,36,Kitchen Sink,1.68,1.338,0.342
4/4 5:38:00 AM,6,Sink 3,1.619,1.290,0.329
4/4 6:30:06 AM,6,Kitchen Sink,0.684,0.545,0.139
4/4 8:08:42 AM,102,Kitchen Sink,1.031,0.821,0.210
4/4 8:15:42 AM,6,Kitchen Sink,2.224,1.771,0.453
4/4 8:17:42 AM,30,Sink 4,1.088,0.867,0.221
4/4 8:19:36 AM,12,Kitchen Sink,1.183,0.942,0.241
4/4 8:21:30 AM,24,Kitchen Sink,1.417,1.129,0.288
4/4 8:23:30 AM,6,Sink 3,0.159,0.127,0.032
4/4 8:33:36 AM,30,Sink 4,1.318,1.050,0.268
4/4 8:35:30 AM,6,Sink 2,1.237,0.985,0.252
4/4 8:43:36 AM,126,Kitchen Sink,0.932,0.742,0.190
4/4 11:07:54 AM,6,Kitchen Sink,0.414,0.330,0.084
4/4 11:25:06 AM,6,Kitchen Sink,0.348,0.277,0.071
4/4 11:50:42 AM,48,Sink 4,1.205,0.960,0.245
4/4 12:21:06 PM,48,DW1,1.187,1.187,0.000
4/4 12:26:00 PM,6,Sink 3,1.302,1.037,0.265
4/4 12:27:54 PM,144,Kitchen Sink,1.196,0.953,0.243
4/4 12:30:54 PM,78,DW1,1.469,1.469,0.000
4/4 12:40:42 PM,108,DW1,1.489,1.489,0.000
4/4 12:50:30 PM,90,DW1,1.324,1.324,0.000
4/4 12:54:48 PM,12,Kitchen Sink,0.648,0.516,0.132
4/4 1:00:12 PM,78,DW1,1.546,1.546,0.000
4/4 1:10:00 PM,54,DW1,1.262,1.262,0.000
4/4 6:56:00 PM,18,Kitchen Sink,1.722,1.372,0.350
4/4 7:15:12 PM,198,Shower 1,2.704,2.154,0.550
4/4 7:33:12 PM,42,Kitchen Sink,0.603,0.480,0.123
4/4 7:37:30 PM,42,Kitchen Sink,2.222,1.770,0.452
4/4 7:39:24 PM,6,Kitchen Sink,0.849,0.676,0.173
4/4 7:41:18 PM,30,Kitchen Sink,2.168,1.727,0.441
4/4 7:56:18 PM,60,Sink 2,1.152,0.918,0.234
4/4 7:58:12 PM,6,Sink 2,0.163,0.130,0.033
4/4 8:00:06 PM,126,Sink 4,0.643,0.512,0.131
4/4 8:02:06 PM,30,Sink 3,1.606,1.279,0.327
4/4 8:04:00 PM,30,Kitchen Sink,0.612,0.487,0.125
4/4 8:28:48 PM,6,Sink 2,0.433,0.345,0.088
4/4 8:30:42 PM,36,Kitchen Sink,1.775,1.414,0.361
4/4 8:32:36 PM,132,Kitchen Sink,0.965,0.769,0.196
4/4 8:37:12 PM,54,Kitchen Sink,1.35,1.075,0.275
4/4 9:11:12 PM,6,Kitchen Sink,0.135,0.108,0.027
4/5 1:30:06 AM,6,Kitchen Sink,2.285,1.819,0.466
4/5 1:36:30 AM,6,Sink 2,1.987,1.582,0.405
4/5 6:14:48 AM,90,Kitchen Sink,1.363,1.085,0.278
4/5 6:16:42 AM,36,Kitchen Sink,1.025,0.816,0.209
4/5 6:18:36 AM,72,Kitchen Sink,0.422,0.336,0.086
4/5 6:55:00 AM,168,Shower 2,2.451,1.951,0.500
4/5 7:34:30 AM,6,Kitchen Sink,0.486,0.387,0.099
4/5 7:36:24 AM,78,Kitchen Sink,1.089,0.867,0.222
4/5 7:38:18 AM,24,Kitchen Sink,1.805,1.437,0.368
4/5 8:22:00 AM,12,Kitchen Sink,0.723,0.576,0.147
4/5 8:23:54 AM,6,Kitchen Sink,1.447,1.152,0.295
4/5 8:25:48 AM,6,Sink 4,1.081,0.861,0.220
4/5 8:27:48 AM,12,Kitchen Sink,0.556,0.443,0.113
4/5 8:29:42 AM,18,Kitchen Sink,1.426,1.135,0.291
4/5 8:31:36 AM,90,Kitchen Sink,0.051,0.041,0.010
4/5 8:58:48 AM,168,Kitchen Sink,2.077,1.654,0.423
4/5 9:00:42 AM,6,Kitchen Sink,0.058,0.046,0.012
4/5 9:02:30 AM,132,DW1,1.185,1.185,0.000
4/5 9:02:36 AM,30,Kitchen Sink,1.318,1.049,0.269
4/5 9:12:18 AM,72,DW1,1.477,1.477,0.000
4/5 9:15:18 AM,54,Kitchen Sink,1.994,1.587,0.407
4/5 9:20:00 AM,12,Sink 3,0.786,0.626,0.160
4/5 9:22:06 AM,96,DW1,1.342,1.342,0.000
4/5 9:31:48 AM,60,DW1,1.432,1.432,0.000
4/5 9:41:36 AM,60,DW1,1.334,1.334,0.000
4/5 10:21:54 AM,30,Kitchen Sink,0.054,0.043,0.011
4/5 10:23:54 AM,96,Kitchen Sink,1.738,1.384,0.354
4/5 10:41:24 AM,12,Kitchen Sink,0.557,0.443,0.114
4/5 10:51:00 AM,300,Shower 1,1.857,1.478,0.379
4/5 10:55:12 AM,12,Kitchen Sink,1.418,1.129,0.289
4/5 12:31:24 PM,264,Kitchen Sink,1.683,1.340,0.343
4/5 12:54:36 PM,18,Kitchen Sink,0.501,0.399,0.102
4/5 12:56:30 PM,162,Sink 3,0.801,0.638,0.163
4/5 1:40:00 PM,54,DW1,1.613,1.613,0.000
4/5 1:45:18 PM,36,Kitchen Sink,1.963,1.563,0.400
4/5 1:49:48 PM,54,DW1,1.241,1.241,0.000
4/5 1:59:30 PM,54,DW1,1.633,1.633,0.000
4/5 2:09:18 PM,72,DW1,1.46,1.460,0.000
4/5 3:04:36 PM,60,Kitchen Sink,0.37,0.295,0.075
4/5 3:06:30 PM,24,Sink 2,0.873,0.695,0.178
4/5 3:08:30 PM,114,Sink 3,1.4,1.115,0.285
4/5 3:10:24 PM,42,Kitchen Sink,1.543,1.228,0.315
4/5 3:12:00 PM,90,DW1,1.636,1.636,0.000
4/5 3:12:18 PM,18,Kitchen Sink,2.555,2.034,0.521
4/5 3:21:48 PM,108,DW1,1.152,1.152,0.000
4/5 3:31:36 PM,66,DW1,1.432,1.432,0.000
4/5 3:41:24 PM,60,DW1,1.632,1.632,0.000
4/5 3:42:54 PM,18,Sink 2,1.646,1.310,0.336
4/5 3:44:48 PM,12,Kitchen Sink,1.147,0.913,0.234
4/5 3:46:48 PM,78,Kitchen Sink,0.339,0.270,0.069
4/5 3:48:42 PM,114,Kitchen Sink,0.749,0.596,0.153
4/5 3:50:36 PM,30,Kitchen Sink,1.446,1.151,0.295
4/5 3:52:36 PM,24,Kitchen Sink,0.053,0.042,0.011
4/5 6:20:42 PM,168,Bath 2,3.391,2.700,0.691
4/5 6:42:18 PM,6,Kitchen Sink,0.112,0.089,0.023
4/5 6:44:18 PM,78,Kitchen Sink,0.758,0.603,0.155
4/5 6:46:12 PM,6,Kitchen Sink,0.482,0.384,0.098
4/5 6:48:06 PM,6,Sink 4,1.859,1.480,0.379
4/5 6:50:06 PM,24,Sink 3,2.147,1.709,0.438
4/5 7:20:42 PM,108,Sink 2,0.987,0.786,0.201
4/5 7:35:24 PM,54,Kitchen Sink,1.611,1.283,0.328
4/5 7:37:18 PM,54,Kitchen Sink,2.155,1.716,0.439
4/5 7:52:00 PM,36,Kitchen Sink,1.642,1.307,0.335
4/5 7:52:30 PM,36,Kitchen Sink,0.52,0.414,0.106
4/5 7:54:24 PM,18,Sink 2,0.407,0.324,0.083
4/5 7:56:24 PM,42,Sink 4,0.99,0.788,0.202
4/5 7:58:18 PM,30,Sink 2,1.349,1.074,0.275
4/5 7:58:42 PM,6,Sink 3,0.76,0.605,0.155
4/5 8:00:36 PM,18,Kitchen Sink,2.187,1.741,0.446
4/5 8:02:36 PM,12,Sink 3,0.619,0.493,0.126
4/5 8:04:30 PM,6,Sink 4,0.294,0.234,0.060
4/5 8:06:24 PM,12,Kitchen Sink,1.237,0.985,0.252
4/5 8:23:06 PM,12,Kitchen Sink,2.043,1.626,0.417
4/5 8:36:12 PM,12,Kitchen Sink,1.063,0.846,0.217
4/5 8:45:18 PM,108,Kitchen Sink,1.07,0.852,0.218
4/5 9:02:48 PM,24,CW,2.237,2.237,0.000
4/5 9:07:48 PM,60,CW,1.642,1.642,0.000
4/5 9:12:42 PM,72,CW,2.55,2.550,0.000
4/5 9:14:42 PM,18,Kitchen Sink,1.514,1.205,0.309
4/5 9:16:36 PM,6,Kitchen Sink,0.019,0.015,0.004
4/5 9:17:42 PM,60,CW,2.239,2.239,0.000
4/5 9:21:54 PM,42,Kitchen Sink,1.719,1.369,0.350
4/5 9:22:42 PM,102,CW,3.263,3.263,0.000
4/5 9:27:42 PM,30,CW,2.673,2.673,0.000
4/6 5:42:42 AM,72,CW,2.037,2.037,0.000
4/6 5:53:30 AM,6,Kitchen Sink,0.268,0.213,0.055
4/6 5:55:30 AM,108,Kitchen Sink,1.064,0.847,0.217
4/6 6:01:18 AM,42,Kitchen Sink,0.207,0.165,0.042
4/6 6:03:12 AM,12,Kitchen Sink,0.95,0.756,0.194
4/6 6:05:12 AM,30,Sink 3,0.678,0.540,0.138
4/6 7:24:00 AM,12,Kitchen Sink,0.47,0.374,0.096
4/6 7:25:00 AM,12,CW,3.845,3.845,0.000
4/6 7:25:54 AM,30,Sink 2,0.815,0.649,0.166
4/6 7:30:00 AM,12,CW,2.89,2.890,0.000
4/6 8:01:30 AM,6,Kitchen Sink,0.869,0.692,0.177
4/6 8:54:12 AM,18,Kitchen Sink,0.738,0.587,0.151
4/6 8:54:42 AM,84,Kitchen Sink,1.2,0.955,0.245
4/6 8:55:54 AM,12,Kitchen Sink,0.383,0.305,0.078
4/6 9:58:36 AM,252,Shower 1,1.472,1.171,0.301
4/6 10:06:18 AM,48,Kitchen Sink,1.747,1.390,0.357
4/6 10:45:18 AM,6,Sink 4,2.432,1.935,0.497
4/6 11:12:00 AM,78,Kitchen Sink,1.322,1.052,0.270
4/6 11:14:48 AM,6,Kitchen Sink,0.002,0.002,0.000
4/6 11:16:42 AM,120,Kitchen Sink,0.308,0.245,0.063
4/6 11:18:42 AM,6,Kitchen Sink,2.361,1.879,0.482
4/6 11:42:54 AM,528,Bath 2,3.628,2.887,0.741
4/6 11:43:24 AM,36,Kitchen Sink,0.776,0.618,0.158
4/6 12:38:12 PM,204,Shower 1,1.742,1.386,0.356
4/6 12:46:00 PM,6,Kitchen Sink,0.56,0.446,0.114
4/6 12:47:54 PM,24,Kitchen Sink,1.815,1.444,0.371
4/6 1:36:06 PM,30,Kitchen Sink,0.976,0.777,0.199
4/6 1:45:00 PM,24,Kitchen Sink,1.022,0.813,0.209
4/6 4:16:30 PM,54,Kitchen Sink,0.049,0.039,0.010
4/6 4:18:24 PM,6,Kitchen Sink,0.919,0.731,0.188
4/6 4:20:18 PM,12,Sink 3,1.976,1.572,0.404
4/6 4:22:18 PM,12,Kitchen Sink,0.669,0.532,0.137
4/6 4:24:12 PM,168,Sink 4,1.03,0.820,0.210
4/6 4:29:12 PM,54,Kitchen Sink,0.938,0.746,0.192
4/6 4:44:12 PM,12,Kitchen Sink,0.166,0.132,0.034
4/6 5:25:54 PM,24,Sink 4,1.464,1.165,0.299
4/6 5:38:12 PM,24,Sink 3,1.562,1.243,0.319
4/6 5:40:06 PM,60,Kitchen Sink,1.011,0.805,0.206
4/6 6:19:24 PM,6,Kitchen Sink,0.008,0.006,0.002
4/6 6:21:18 PM,6,Kitchen Sink,0.076,0.060,0.016
4/6 7:03:18 PM,276,Bath 1,1.978,1.574,0.404
4/6 7:05:48 PM,12,Kitchen Sink,1.259,1.002,0.257
4/6 7:06:00 PM,18,Kitchen Sink,1.242,0.988,0.254
4/6 7:07:48 PM,6,Sink 2,1.91,1.520,0.390
4/6 7:08:00 PM,6,Sink 3,0.11,0.088,0.022
4/6 7:08:18 PM,36,Kitchen Sink,0.869,0.692,0.177
4/6 7:28:12 PM,6,Kitchen Sink,1.747,1.390,0.357
4/6 7:29:36 PM,30,Kitchen Sink,1.895,1.508,0.387
4/6 7:30:06 PM,6,Kitchen Sink,0.855,0.680,0.175
4/6 7:31:42 PM,126,Kitchen Sink,1.643,1.307,0.336
4/6 7:32:00 PM,42,Kitchen Sink,0.36,0.286,0.074
4/6 8:59:00 PM,6,Kitchen Sink,0.334,0.266,0.068
4/6 9:24:12 PM,60,Kitchen Sink,0.902,0.718,0.184
4/6 9:48:54 PM,18,Kitchen Sink,0.148,0.118,0.030
4/7 6:01:36 AM,36,Kitchen Sink,1.171,0.931,0.240
4/7 6:03:30 AM,6,Kitchen Sink,0.045,0.036,0.009
4/7 6:26:12 AM,90,DW1,1.41,1.410,0.000
4/7 6:36:00 AM,102,DW1,1.136,1.136,0.000
4/7 6:45:42 AM,60,DW1,1.197,1.197,0.000
4/7 6:55:30 AM,72,DW1,1.452,1.452,0.000
4/7 7:22:54 AM,12,Sink 3,1.03,0.819,0.211
4/7 7:35:48 AM,72,DW1,1.383,1.383,0.000
4/7 7:45:36 AM,72,DW1,1.378,1.378,0.000
4/7 7:55:24 AM,72,DW1,1.278,1.278,0.000
4/7 8:05:12 AM,72,DW1,1.14,1.140,0.000
4/7 8:08:42 AM,72,CW,1.458,1.458,0.000
4/7 8:15:00 AM,72,DW1,1.135,1.135,0.000
4/7 8:38:48 AM,36,Kitchen Sink,1.813,1.442,0.371
4/7 8:48:18 AM,48,Kitchen Sink,0.67,0.533,0.137
4/7 9:04:36 AM,42,Kitchen Sink,1.366,1.086,0.280
4/7 9:31:00 AM,90,Kitchen Sink,1.131,0.900,0.231
4/7 9:32:54 AM,6,Kitchen Sink,0.834,0.663,0.171
4/7 9:33:30 AM,30,Kitchen Sink,1.6,1.273,0.327
4/7 9:45:36 AM,810,Shower 1,2.775,2.207,0.568
4/7 9:52:24 AM,12,Sink 4,1.346,1.071,0.275
4/7 9:54:24 AM,6,Sink 3,0.327,0.260,0.067
4/7 10:16:12 AM,366,Shower 2,2.429,1.932,0.497
4/7 11:31:06 AM,30,Kitchen Sink,1.431,1.138,0.293
4/7 11:33:06 AM,6,Kitchen Sink,0.051,0.041,0.010
4/7 11:35:00 AM,42,Kitchen Sink,0.857,0.682,0.175
4/7 11:36:54 AM,102,Kitchen Sink,0.747,0.594,0.153
4/7 11:38:54 AM,48,Sink 4,0.578,0.460,0.118
4/7 11:40:48 AM,6,Kitchen Sink,0.331,0.263,0.068
4/7 1:13:06 PM,12,Sink 2,0.169,0.134,0.035
4/7 1:15:00 PM,24,Kitchen Sink,0.047,0.037,0.010
4/7 1:46:30 PM,30,Kitchen Sink,2.315,1.841,0.474
4/7 1:47:48 PM,12,Kitchen Sink,1.34,1.066,0.274
4/7 2:10:48 PM,42,Kitchen Sink,0.997,0.793,0.204
4/7 2:12:42 PM,18,Kitchen Sink,2.253,1.792,0.461
4/7 2:23:00 PM,144,Kitchen Sink,0.727,0.578,0.149
4/7 3:23:30 PM,6,Kitchen Sink,2.101,1.671,0.430
4/7 4:12:24 PM,60,Kitchen Sink,1.743,1.386,0.357
4/7 4:15:42 PM,210,Kitchen Sink,1.184,0.942,0.242
4/7 4:30:48 PM,6,Sink 3,0.408,0.325,0.083
4/7 6:21:36 PM,12,Kitchen Sink,1.073,0.853,0.220
4/7 6:56:24 PM,54,Kitchen Sink,1.114,0.886,0.228
4/7 6:58:24 PM,6,Sink 2,0.231,0.184,0.047
4/7 7:00:18 PM,54,Kitchen Sink,1.55,1.233,0.317
4/7 7:13:48 PM,12,Kitchen Sink,0.158,0.126,0.032
4/7 7:15:42 PM,60,Sink 2,1.348,1.072,0.276
4/7 7:34:06 PM,108,Kitchen Sink,1.199,0.954,0.245
4/7 7:36:00 PM,120,Sink 3,1.694,1.347,0.347
4/7 7:37:54 PM,78,Kitchen Sink,1.294,1.029,0.265
4/7 7:39:54 PM,6,Kitchen Sink,2.708,2.154,0.554
4/7 7:40:36 PM,48,Sink 2,1.437,1.143,0.294
4/7 7:41:48 PM,30,Sink 3,0.614,0.488,0.126
4/7 7:42:12 PM,6,Kitchen Sink,0.376,0.299,0.077
4/7 7:43:42 PM,30,Kitchen Sink,2.301,1.830,0.471
4/7 7:45:36 PM,6,Sink 4,0.188,0.150,0.038
4/7 8:06:00 PM,6,Kitchen Sink,0.012,0.010,0.002
4/7 8:41:24 PM,18,Sink 4,0.417,0.332,0.085
4/7 9:04:48 PM,36,Sink 3,1.408,1.120,0.288
4/7 9:42:48 PM,42,Kitchen Sink,0.413,0.328,0.085
4/7 9:44:42 PM,198,Kitchen Sink,1.139,0.906,0.233
4/7 10:05:54 PM,30,Kitchen Sink,1.455,1.157,0.298
4/7 10:07:54 PM,6,Kitchen Sink,0.018,0.014,0.004
4/7 10:09:48 PM,66,Kitchen Sink,0.05,0.040,0.010
4/7 10:11:42 PM,78,Kitchen Sink,1.912,1.521,0.391
4/7 10:13:42 PM,6,Kitchen Sink,0.955,0.760,0.195
4/7 10:15:36 PM,54,Kitchen Sink,1.432,1.139,0.293
4/7 10:17:30 PM,30,Kitchen Sink,0.048,0.038,0.010
4/7 10:19:24 PM,48,Kitchen Sink,1.36,1.082,0.278
4/7 10:21:24 PM,30,Kitchen Sink,1.381,1.098,0.283
4/7 10:53:12 PM,12,Kitchen Sink,0.055,0.044,0.011
4/8 3:28:30 AM,72,Kitchen Sink,1.033,0.821,0.212
4/8 3:30:30 AM,6,Kitchen Sink,0.678,0.539,0.139
4/8 5:35:54 AM,6,Sink 4,0.531,0.422,0.109
4/8 5:37:54 AM,6,Sink 3,0.721,0.573,0.148
4/8 5:59:24 AM,54,Sink 3,1.344,1.068,0.276
4/8 6:02:30 AM,6,CW,3.454,3.454,0.000
4/8 6:04:12 AM,66,Sink 4,2.146,1.706,0.440
4/8 6:06:12 AM,6,Kitchen Sink,1.336,1.062,0.274
4/8 6:17:06 AM,12,Kitchen Sink,0.965,0.767,0.198
4/8 7:16:48 AM,12,CW,1.675,1.675,0.000
4/8 7:33:36 AM,6,Sink 2,0.517,0.411,0.106
