Time,Duration,Fixture,Combined,Hot,Cold
4/26 11:40:48 AM,6,Kitchen Sink,1.97,1.550,0.420
4/26 11:42:42 AM,36,Sink 2,0.555,0.437,0.118
4/26 11:44:42 AM,6,Sink 2,0.016,0.013,0.003
4/26 11:46:36 AM,156,Sink 3,1.192,0.938,0.254
4/26 11:48:30 AM,6,Kitchen Sink,0.455,0.358,0.097
4/26 11:48:30 AM,54,Kitchen Sink,1.836,1.445,0.391
4/26 11:55:30 AM,36,Kitchen Sink,0.921,0.725,0.196
4/26 4:45:18 PM,18,Kitchen Sink,0.587,0.462,0.125
4/26 6:51:00 PM,12,Sink 3,0.97,0.763,0.207
4/26 8:54:54 PM,60,CW,2.227,2.227,0.000
4/27 12:06:36 AM,42,Kitchen Sink,2.003,1.575,0.428
4/27 5:33:30 AM,12,Kitchen Sink,1.262,0.993,0.269
4/27 5:35:24 AM,18,Kitchen Sink,0.876,0.689,0.187
4/27 6:50:30 AM,6,Sink 4,0.303,0.238,0.065
4/27 7:02:54 AM,6,Kitchen Sink,0.412,0.324,0.088
4/27 7:04:48 AM,6,Kitchen Sink,0.083,0.065,0.018
4/27 7:52:42 AM,24,Kitchen Sink,1.322,1.040,0.282
4/27 7:54:42 AM,18,Sink 3,1.566,1.232,0.334
4/27 7:56:36 AM,6,Kitchen Sink,0.552,0.434,0.118
4/27 8:26:12 AM,6,Sink 4,0.721,0.567,0.154
4/27 8:27:30 AM,516,Shower 1,2.335,1.836,0.499
4/27 8:36:18 AM,18,Kitchen Sink,0.129,0.101,0.028
4/27 8:58:00 AM,438,Shower 1,1.741,1.369,0.372
4/27 10:29:24 AM,468,Shower 1,3.521,2.769,0.752
4/27 10:30:42 AM,84,CW,1.463,1.463,0.000
4/27 10:35:42 AM,30,CW,2.246,2.246,0.000
4/27 10:45:54 AM,18,Kitchen Sink,1.138,0.895,0.243
4/27 10:53:48 AM,6,Kitchen Sink,0.023,0.018,0.005
4/27 10:55:42 AM,12,Kitchen Sink,1.708,1.343,0.365
4/27 11:41:12 AM,6,Kitchen Sink,0.548,0.431,0.117
4/27 11:43:06 AM,6,Kitchen Sink,0.936,0.736,0.200
4/27 11:45:06 AM,84,Kitchen Sink,2.256,1.774,0.482
4/27 1:37:54 PM,54,Sink 4,1.896,1.491,0.405
4/27 1:39:48 PM,6,Kitchen Sink,0.161,0.127,0.034
4/27 1:48:00 PM,150,Sink 3,1.639,1.289,0.350
4/27 1:53:06 PM,66,CW,1.583,1.583,0.000
4/27 2:44:00 PM,90,Kitchen Sink,0.457,0.359,0.098
4/27 3:13:12 PM,18,Sink 4,1.034,0.813,0.221
4/27 3:52:12 PM,6,Kitchen Sink,0.206,0.162,0.044
4/27 6:16:30 PM,114,Sink 3,1.99,1.565,0.425
4/27 6:18:24 PM,12,Kitchen Sink,1.739,1.368,0.371
4/27 6:47:12 PM,6,Kitchen Sink,0.484,0.381,0.103
4/27 7:29:30 PM,54,Kitchen Sink,0.653,0.514,0.139
4/27 8:00:54 PM,54,Kitchen Sink,0.052,0.041,0.011
4/27 8:02:54 PM,138,Kitchen Sink,0.835,0.657,0.178
4/27 10:22:42 PM,6,Sink 2,0.007,0.006,0.001
4/27 10:24:42 PM,18,Kitchen Sink,0.255,0.201,0.054
4/27 11:59:00 PM,6,Kitchen Sink,1.512,1.189,0.323
4/28 1:25:48 AM,18,Kitchen Sink,1.363,1.071,0.292
4/28 1:27:42 AM,72,Sink 3,1.524,1.198,0.326
4/28 8:08:06 AM,24,Kitchen Sink,0.396,0.311,0.085
4/28 8:10:00 AM,6,Kitchen Sink,1.269,0.997,0.272
4/28 8:12:00 AM,108,Sink 2,1.758,1.382,0.376
4/28 8:52:06 AM,48,Sink 3,1.179,0.927,0.252
4/28 8:54:06 AM,30,Kitchen Sink,1.729,1.359,0.370
4/28 8:56:00 AM,6,Kitchen Sink,0.074,0.058,0.016
4/28 10:27:00 AM,18,Kitchen Sink,0.715,0.562,0.153
4/28 10:35:24 AM,6,Kitchen Sink,0.989,0.777,0.212
4/28 10:37:24 AM,54,Kitchen Sink,0.202,0.159,0.043
4/28 11:26:36 AM,30,CW,2.203,2.203,0.000
4/28 11:31:36 AM,72,CW,2.705,2.705,0.000
4/28 12:06:18 PM,18,Sink 4,0.257,0.202,0.055
4/28 12:08:12 PM,42,Kitchen Sink,2.144,1.685,0.459
4/28 12:10:12 PM,18,Sink 4,0.957,0.752,0.205
4/28 12:12:06 PM,12,Kitchen Sink,1.903,1.496,0.407
4/28 12:14:00 PM,54,Kitchen Sink,1.292,1.015,0.277
4/28 12:15:54 PM,114,Kitchen Sink,2.262,1.778,0.484
4/28 12:16:36 PM,12,Kitchen Sink,1.996,1.569,0.427
4/28 12:17:54 PM,6,Kitchen Sink,0.918,0.722,0.196
4/28 12:19:48 PM,12,Kitchen Sink,0.355,0.279,0.076
4/28 1:19:36 PM,42,Kitchen Sink,1.073,0.843,0.230
4/28 2:00:00 PM,6,Kitchen Sink,1.131,0.889,0.242
4/28 2:37:06 PM,18,Kitchen Sink,0.9,0.707,0.193
4/28 3:28:18 PM,72,CW,1.891,1.891,0.000
4/28 4:42:36 PM,30,CW,2.266,2.266,0.000
4/28 6:29:12 PM,30,Kitchen Sink,0.089,0.070,0.019
4/28 6:35:54 PM,24,Kitchen Sink,1.494,1.174,0.320
4/28 6:37:48 PM,6,Kitchen Sink,0.031,0.024,0.007
4/28 8:24:48 PM,66,Sink 3,1.003,0.788,0.215
4/28 8:32:30 PM,6,Sink 3,1.386,1.089,0.297
4/28 8:34:30 PM,6,Sink 2,1.002,0.788,0.214
4/28 8:36:24 PM,54,Sink 2,1.958,1.539,0.419
4/28 9:06:06 PM,78,Sink 3,1.196,0.940,0.256
4/28 9:08:00 PM,54,Kitchen Sink,0.053,0.042,0.011
4/28 9:10:00 PM,12,Kitchen Sink,0.05,0.039,0.011
4/28 9:16:24 PM,84,Sink 4,0.576,0.453,0.123
4/28 9:18:18 PM,6,Sink 4,0.412,0.324,0.088
4/28 9:20:18 PM,144,Kitchen Sink,0.752,0.591,0.161
4/28 9:22:12 PM,120,Kitchen Sink,1.438,1.130,0.308
4/28 9:38:18 PM,24,Kitchen Sink,0.894,0.703,0.191
4/28 9:40:12 PM,6,Kitchen Sink,0.16,0.126,0.034
4/28 10:53:18 PM,66,Kitchen Sink,1.811,1.423,0.388
4/29 12:25:06 AM,6,Kitchen Sink,0.185,0.145,0.040
4/29 12:27:06 AM,6,Kitchen Sink,0.658,0.517,0.141
4/29 1:40:06 AM,18,Kitchen Sink,1.032,0.811,0.221
4/29 1:42:00 AM,66,Kitchen Sink,2.089,1.641,0.448
4/29 1:43:54 AM,6,Kitchen Sink,0.205,0.161,0.044
4/29 7:13:30 AM,372,Shower 1,2.804,2.203,0.601
4/29 7:23:42 AM,6,Sink 4,0.061,0.048,0.013
4/29 7:25:42 AM,18,Kitchen Sink,0.679,0.533,0.146
4/29 7:33:54 AM,66,Kitchen Sink,2.119,1.664,0.455
4/29 8:47:36 AM,60,CW,1.655,1.655,0.000
4/29 8:49:42 AM,6,Kitchen Sink,1.023,0.804,0.219
4/29 9:05:12 AM,96,Sink 2,1.169,0.918,0.251
4/29 9:05:54 AM,18,Sink 4,1.523,1.196,0.327
4/29 9:18:54 AM,294,Shower 2,1.119,0.879,0.240
4/29 9:49:24 AM,342,Shower 2,2.18,1.712,0.468
4/29 10:19:42 AM,6,Kitchen Sink,0.695,0.546,0.149
4/29 10:30:48 AM,36,Kitchen Sink,1.081,0.849,0.232
4/29 10:32:48 AM,18,Kitchen Sink,1.791,1.407,0.384
4/29 11:06:48 AM,24,Kitchen Sink,1.282,1.007,0.275
4/29 12:07:12 PM,54,Kitchen Sink,1.214,0.954,0.260
4/29 12:33:30 PM,552,Shower 1,2.386,1.874,0.512
4/29 12:52:00 PM,48,Kitchen Sink,0.311,0.244,0.067
4/29 1:34:30 PM,84,Sink 2,1.67,1.312,0.358
4/29 1:36:24 PM,42,Kitchen Sink,0.618,0.485,0.133
4/29 1:38:24 PM,36,Kitchen Sink,0.948,0.745,0.203
4/29 2:17:42 PM,6,Sink 2,0.297,0.233,0.064
4/29 3:12:42 PM,42,Sink 2,0.803,0.631,0.172
4/29 3:14:36 PM,42,Kitchen Sink,0.882,0.693,0.189
4/29 3:16:36 PM,210,Sink 4,0.593,0.466,0.127
4/29 4:14:24 PM,210,Kitchen Sink,1.163,0.914,0.249
4/29 5:18:18 PM,72,Kitchen Sink,0.928,0.729,0.199
4/29 6:00:42 PM,138,Sink 2,1.587,1.247,0.340
4/29 6:28:12 PM,18,Kitchen Sink,0.052,0.041,0.011
4/29 6:38:12 PM,102,Kitchen Sink,2.123,1.668,0.455
4/29 6:40:06 PM,18,Kitchen Sink,0.988,0.776,0.212
4/29 6:42:00 PM,6,Kitchen Sink,0.106,0.083,0.023
4/29 7:36:00 PM,6,Kitchen Sink,0.241,0.189,0.052
4/29 7:38:00 PM,6,Kitchen Sink,0.287,0.225,0.062
4/29 7:39:54 PM,6,Kitchen Sink,0.613,0.482,0.131
4/29 7:41:48 PM,24,Kitchen Sink,0.116,0.091,0.025
4/29 7:43:48 PM,6,Sink 4,0.105,0.082,0.023
4/29 7:45:42 PM,6,Kitchen Sink,1.647,1.294,0.353
4/29 7:58:18 PM,54,Sink 3,1.251,0.983,0.268
4/29 8:00:18 PM,24,Kitchen Sink,1.303,1.023,0.280
4/29 8:02:54 PM,54,Kitchen Sink,1.144,0.899,0.245
4/29 8:54:06 PM,66,Kitchen Sink,0.523,0.411,0.112
4/29 9:28:30 PM,6,Kitchen Sink,0.144,0.113,0.031
4/29 10:34:48 PM,60,Kitchen Sink,1.07,0.840,0.230
4/29 10:39:18 PM,60,Kitchen Sink,1.47,1.155,0.315
4/30 3:21:24 AM,78,Sink 4,2.001,1.571,0.430
4/30 6:09:06 AM,30,Kitchen Sink,2.073,1.627,0.446
4/30 7:01:36 AM,6,CW,0.692,0.692,0.000
4/30 7:04:42 AM,42,Kitchen Sink,0.476,0.374,0.102
4/30 7:06:36 AM,30,CW,2.666,2.666,0.000
4/30 8:53:36 AM,18,Sink 4,1.253,0.984,0.269
4/30 8:55:30 AM,6,Kitchen Sink,0.54,0.424,0.116
4/30 9:00:54 AM,6,Kitchen Sink,0.212,0.166,0.046
4/30 9:08:06 AM,18,Kitchen Sink,2.059,1.616,0.443
4/30 10:02:06 AM,12,Sink 2,1.892,1.485,0.407
4/30 10:02:54 AM,66,Kitchen Sink,0.258,0.203,0.055
4/30 10:07:54 AM,6,Kitchen Sink,0.704,0.553,0.151
4/30 10:09:48 AM,114,Kitchen Sink,1.324,1.039,0.285
4/30 12:15:54 PM,24,Sink 3,1.345,1.056,0.289
4/30 12:17:54 PM,6,Kitchen Sink,0.792,0.622,0.170
4/30 1:35:42 PM,66,Kitchen Sink,0.534,0.419,0.115
4/30 2:06:48 PM,24,Kitchen Sink,0.669,0.525,0.144
4/30 3:11:36 PM,36,Kitchen Sink,1.664,1.306,0.358
4/30 4:29:06 PM,6,Kitchen Sink,0.987,0.775,0.212
4/30 4:31:06 PM,24,Kitchen Sink,0.802,0.630,0.172
4/30 4:33:00 PM,6,Kitchen Sink,0.491,0.385,0.106
4/30 4:34:54 PM,36,Kitchen Sink,0.052,0.041,0.011
4/30 4:36:54 PM,6,Kitchen Sink,1.157,0.908,0.249
4/30 4:38:48 PM,6,Kitchen Sink,0.829,0.651,0.178
4/30 5:44:12 PM,6,Kitchen Sink,0.685,0.538,0.147
4/30 6:12:00 PM,522,Shower 1,2.078,1.631,0.447
4/30 6:33:24 PM,6,Sink 2,0.36,0.283,0.077
4/30 6:35:18 PM,6,Kitchen Sink,0.916,0.719,0.197
4/30 6:37:18 PM,6,Kitchen Sink,0.774,0.608,0.166
4/30 6:37:42 PM,174,Kitchen Sink,0.869,0.682,0.187
4/30 6:45:36 PM,12,Kitchen Sink,1.027,0.806,0.221
4/30 6:47:36 PM,24,Kitchen Sink,0.906,0.711,0.195
4/30 6:49:30 PM,174,Sink 2,0.211,0.166,0.045
4/30 7:38:00 PM,48,Kitchen Sink,0.052,0.041,0.011
4/30 7:39:54 PM,42,Sink 3,1.176,0.923,0.253
4/30 7:41:18 PM,24,Kitchen Sink,1.013,0.795,0.218
4/30 7:41:54 PM,12,Kitchen Sink,1.517,1.191,0.326
4/30 7:43:48 PM,72,Kitchen Sink,1.259,0.988,0.271
4/30 7:45:36 PM,30,Kitchen Sink,0.86,0.675,0.185
4/30 7:45:42 PM,6,Kitchen Sink,0.2,0.157,0.043
4/30 7:47:36 PM,12,Kitchen Sink,1.125,0.883,0.242
4/30 9:34:48 PM,6,Sink 4,0.461,0.362,0.099
4/30 10:11:54 PM,6,Kitchen Sink,0.02,0.016,0.004
4/30 11:41:18 PM,150,Kitchen Sink,1.299,1.020,0.279
4/30 11:43:12 PM,6,Sink 4,2.087,1.638,0.449
5/1 5:29:18 AM,6,Kitchen Sink,1.169,0.917,0.252
5/1 7:12:06 AM,222,Kitchen Sink,0.051,0.040,0.011
5/1 7:14:06 AM,6,Kitchen Sink,0.934,0.733,0.201
5/1 7:17:48 AM,96,Kitchen Sink,1.63,1.279,0.351
5/1 7:19:36 AM,804,Shower 1,2.389,1.874,0.515
5/1 7:19:42 AM,66,Kitchen Sink,1.535,1.204,0.331
5/1 7:21:42 AM,54,Sink 3,0.624,0.490,0.134
5/1 7:48:00 AM,6,Kitchen Sink,0.074,0.058,0.016
5/1 7:50:12 AM,426,Shower 1,1.145,0.898,0.247
5/1 7:55:00 AM,84,Kitchen Sink,0.888,0.697,0.191
5/1 8:12:54 AM,42,Sink 4,1.113,0.873,0.240
5/1 8:14:48 AM,54,Kitchen Sink,1.542,1.210,0.332
5/1 8:48:12 AM,36,Kitchen Sink,1.348,1.057,0.291
5/1 8:50:12 AM,6,Kitchen Sink,0.358,0.281,0.077
5/1 8:52:06 AM,42,Kitchen Sink,1.21,0.949,0.261
5/1 8:54:48 AM,48,Kitchen Sink,1.809,1.419,0.390
5/1 11:01:12 AM,42,Kitchen Sink,0.708,0.555,0.153
5/1 11:03:12 AM,78,Kitchen Sink,0.272,0.213,0.059
5/1 1:49:24 PM,72,Kitchen Sink,1.479,1.160,0.319
5/1 2:13:00 PM,12,Kitchen Sink,0.865,0.679,0.186
5/1 2:14:54 PM,12,Sink 4,0.637,0.500,0.137
5/1 2:15:18 PM,6,Sink 3,0.175,0.137,0.038
5/1 2:17:12 PM,48,Kitchen Sink,1.78,1.396,0.384
5/1 2:20:24 PM,12,Sink 2,0.642,0.504,0.138
5/1 3:35:30 PM,102,Sink 4,1.035,0.812,0.223
5/1 3:37:24 PM,96,Kitchen Sink,1.437,1.127,0.310
5/1 4:19:42 PM,48,CW,1.751,1.751,0.000
5/1 4:53:18 PM,24,Sink 3,1.765,1.385,0.380
5/1 5:15:12 PM,54,Kitchen Sink,0.714,0.560,0.154
5/1 5:17:12 PM,12,Kitchen Sink,1.353,1.061,0.292
5/1 5:19:06 PM,12,Kitchen Sink,0.911,0.715,0.196
5/1 5:22:48 PM,132,Sink 3,1.36,1.067,0.293
5/1 5:24:48 PM,36,Kitchen Sink,0.518,0.406,0.112
5/1 5:26:42 PM,12,Sink 3,1.411,1.107,0.304
5/1 5:28:36 PM,6,Kitchen Sink,0.066,0.052,0.014
5/1 5:30:36 PM,6,Kitchen Sink,0.175,0.137,0.038
5/1 5:32:30 PM,6,Kitchen Sink,0.003,0.002,0.001
5/1 5:33:54 PM,66,CW,2.371,2.371,0.000
5/1 6:10:12 PM,6,Kitchen Sink,0.285,0.224,0.061
5/1 6:11:06 PM,36,Kitchen Sink,1.319,1.035,0.284
5/1 6:38:48 PM,36,Kitchen Sink,0.698,0.548,0.150
5/1 8:37:30 PM,186,Kitchen Sink,1.306,1.025,0.281
5/1 9:18:00 PM,6,Kitchen Sink,1.952,1.531,0.421
5/1 9:19:54 PM,48,Kitchen Sink,1.789,1.403,0.386
5/1 10:20:48 PM,30,Sink 2,1.397,1.096,0.301
5/1 10:22:48 PM,6,Sink 4,2.227,1.747,0.480
5/1 10:24:42 PM,54,Kitchen Sink,0.235,0.184,0.051
5/1 10:26:36 PM,18,Sink 2,1.236,0.970,0.266
5/1 10:28:36 PM,78,Sink 4,1.003,0.787,0.216
5/1 10:30:30 PM,24,Kitchen Sink,1.277,1.002,0.275
5/1 10:32:24 PM,6,Kitchen Sink,0.296,0.232,0.064
5/1 10:34:24 PM,102,Kitchen Sink,1.618,1.269,0.349
5/1 10:36:18 PM,6,Kitchen Sink,0.285,0.224,0.061
5/1 10:38:12 PM,36,Kitchen Sink,0.98,0.769,0.211
5/1 10:44:24 PM,12,Sink 3,1.47,1.153,0.317
5/1 10:55:06 PM,24,Sink 2,1.292,1.014,0.278
5/1 10:57:00 PM,6,Kitchen Sink,0.502,0.394,0.108
5/2 12:35:30 AM,6,Sink 2,0.101,0.079,0.022
5/2 12:37:30 AM,12,Kitchen Sink,1.2,0.941,0.259
5/2 12:39:24 AM,42,Kitchen Sink,0.979,0.767,0.212
5/2 12:41:18 AM,6,Kitchen Sink,0.845,0.662,0.183
5/2 12:43:18 AM,6,Kitchen Sink,1.221,0.957,0.264
5/2 12:45:12 AM,6,Kitchen Sink,0.418,0.328,0.090
5/2 4:24:12 AM,30,Kitchen Sink,1.428,1.119,0.309
5/2 4:26:06 AM,6,Kitchen Sink,0.038,0.030,0.008
5/2 5:22:48 AM,12,Sink 3,1.121,0.879,0.242
5/2 5:24:48 AM,12,Kitchen Sink,0.81,0.635,0.175
5/2 5:26:42 AM,18,Kitchen Sink,1.547,1.213,0.334
5/2 5:28:36 AM,66,Sink 3,1.805,1.415,0.390
5/2 5:30:36 AM,72,Kitchen Sink,0.737,0.578,0.159
5/2 5:32:30 AM,6,Kitchen Sink,0.632,0.495,0.137
5/2 6:05:06 AM,48,Sink 2,2.187,1.714,0.473
5/2 6:10:00 AM,6,Sink 3,0.235,0.184,0.051
5/2 7:12:30 AM,708,Shower 1,1.698,1.331,0.367
5/2 8:19:48 AM,6,Sink 3,0.116,0.091,0.025
5/2 10:52:00 AM,96,Kitchen Sink,0.385,0.302,0.083
5/2 10:53:54 AM,84,Sink 3,0.835,0.655,0.180
5/2 11:05:54 AM,12,Kitchen Sink,0.255,0.200,0.055
5/2 2:50:12 PM,6,Kitchen Sink,0.296,0.232,0.064
5/2 4:56:18 PM,150,Kitchen Sink,1.04,0.815,0.225
5/2 5:14:36 PM,132,Sink 3,1.207,0.946,0.261
5/2 5:16:30 PM,24,Kitchen Sink,2.182,1.711,0.471
5/2 6:32:36 PM,54,Kitchen Sink,1.858,1.457,0.401
5/2 6:42:18 PM,54,Kitchen Sink,1.03,0.807,0.223
5/2 7:20:54 PM,60,Kitchen Sink,1.301,1.020,0.281
5/2 7:51:00 PM,6,Sink 4,1.469,1.152,0.317
5/2 9:52:36 PM,24,Kitchen Sink,1.539,1.206,0.333
5/2 9:54:30 PM,30,Kitchen Sink,0.564,0.442,0.122
5/2 9:56:30 PM,24,Sink 4,1.805,1.415,0.390
5/2 10:29:18 PM,12,Sink 4,1.111,0.871,0.240
5/2 10:31:12 PM,90,Kitchen Sink,1.244,0.975,0.269
5/2 11:16:00 PM,42,Sink 4,0.047,0.037,0.010
5/2 11:17:54 PM,30,Sink 3,2.286,1.792,0.494
5/2 11:19:54 PM,12,Kitchen Sink,1.515,1.188,0.327
5/2 11:21:48 PM,6,Kitchen Sink,1.128,0.884,0.244
5/3 5:56:12 AM,42,Kitchen Sink,1.745,1.367,0.378
5/3 6:01:06 AM,60,Kitchen Sink,0.971,0.761,0.210
5/3 6:46:42 AM,12,Kitchen Sink,1.614,1.264,0.350
5/3 6:48:36 AM,138,Kitchen Sink,1.61,1.261,0.349
5/3 7:05:24 AM,30,Sink 3,1.905,1.492,0.413
5/3 7:34:54 AM,12,Sink 2,1.246,0.976,0.270
5/3 8:48:12 AM,54,Sink 2,0.048,0.038,0.010
5/3 9:18:42 AM,108,CW,2.562,2.562,0.000
5/3 10:23:24 AM,48,Kitchen Sink,1.319,1.033,0.286
5/3 10:25:18 AM,24,Sink 4,2.501,1.959,0.542
5/3 10:33:00 AM,66,CW,2.159,2.159,0.000
5/3 12:21:36 PM,18,Sink 3,1.342,1.051,0.291
5/3 12:31:24 PM,12,Sink 3,1.18,0.924,0.256
5/3 6:08:00 PM,18,Kitchen Sink,0.635,0.497,0.138
5/3 7:16:36 PM,18,Kitchen Sink,1.79,1.402,0.388
5/3 8:01:06 PM,60,Sink 3,2.016,1.579,0.437
5/3 8:10:36 PM,42,Kitchen Sink,1.294,1.014,0.280
5/3 8:12:36 PM,12,Kitchen Sink,1.931,1.513,0.418
5/3 9:15:30 PM,36,Sink 3,1.216,0.953,0.263
5/3 9:41:30 PM,78,Kitchen Sink,1.509,1.182,0.327
5/3 11:07:36 PM,6,Kitchen Sink,0.232,0.182,0.050
5/4 12:11:30 AM,6,Sink 4,0.355,0.278,0.077
5/4 7:16:48 AM,78,Kitchen Sink,0.649,0.508,0.141
5/4 7:54:00 AM,282,Shower 1,1.64,1.284,0.356
5/4 8:05:18 AM,30,Kitchen Sink,0.395,0.309,0.086
5/4 8:22:48 AM,12,Kitchen Sink,1.856,1.453,0.403
5/4 8:24:42 AM,18,Kitchen Sink,0.749,0.586,0.163
5/4 8:43:30 AM,42,DW1,1.716,1.716,0.000
5/4 8:53:12 AM,66,DW1,1.319,1.319,0.000
5/4 8:57:18 AM,48,Sink 4,0.781,0.611,0.170
5/4 9:03:00 AM,78,DW1,1.347,1.347,0.000
5/4 9:12:48 AM,90,DW1,1.532,1.532,0.000
5/4 9:22:36 AM,60,DW1,1.398,1.398,0.000
5/4 9:32:24 AM,78,DW1,1.55,1.550,0.000
5/4 10:39:30 AM,36,Sink 2,1.082,0.847,0.235
5/4 10:41:24 AM,18,Kitchen Sink,1.217,0.953,0.264
5/4 11:07:36 AM,24,Sink 4,1.293,1.012,0.281
5/4 11:33:48 AM,72,CW,2.876,2.876,0.000
5/4 3:40:12 PM,132,DW1,1.31,1.310,0.000
5/4 3:50:00 PM,96,DW1,1.027,1.027,0.000
5/4 3:59:48 PM,108,DW1,1.96,1.960,0.000
5/4 4:09:36 PM,48,DW1,1.248,1.248,0.000
5/4 6:43:06 PM,24,Kitchen Sink,1.549,1.213,0.336
5/4 6:45:06 PM,12,Kitchen Sink,1.526,1.195,0.331
5/4 6:47:00 PM,48,Kitchen Sink,1.205,0.943,0.262
5/4 6:47:30 PM,30,Kitchen Sink,0.939,0.735,0.204
5/4 7:44:00 PM,6,Sink 4,0.484,0.379,0.105
5/4 7:45:54 PM,150,Kitchen Sink,1.149,0.900,0.249
5/4 7:47:54 PM,24,Kitchen Sink,1.123,0.879,0.244
5/4 7:49:48 PM,72,Sink 4,1.234,0.966,0.268
5/4 7:51:42 PM,30,Kitchen Sink,1.363,1.067,0.296
5/4 7:53:42 PM,12,Kitchen Sink,1.377,1.078,0.299
5/4 7:55:36 PM,6,Kitchen Sink,0.184,0.144,0.040
5/4 7:57:30 PM,42,Kitchen Sink,1.724,1.350,0.374
5/4 7:59:30 PM,12,Sink 2,1.138,0.891,0.247
5/4 8:01:24 PM,6,Sink 2,0.776,0.608,0.168
5/4 8:03:18 PM,48,Kitchen Sink,0.948,0.742,0.206
5/4 8:05:18 PM,6,Sink 4,0.261,0.204,0.057
5/4 11:13:36 PM,366,Bath 1,6.572,5.145,1.427
5/5 6:30:24 AM,12,Kitchen Sink,1.593,1.246,0.347
5/5 6:43:54 AM,6,Kitchen Sink,0.065,0.051,0.014
5/5 7:28:12 AM,24,Kitchen Sink,1.47,1.150,0.320
5/5 7:36:06 AM,66,CW,2.937,2.937,0.000
5/5 7:58:18 AM,18,Kitchen Sink,0.394,0.308,0.086
5/5 8:00:18 AM,84,Sink 4,0.257,0.201,0.056
5/5 8:15:54 AM,48,Kitchen Sink,2.106,1.648,0.458
5/5 8:50:24 AM,90,CW,1.083,1.083,0.000
5/5 9:17:30 AM,12,Kitchen Sink,0.716,0.560,0.156
5/5 11:36:18 AM,66,Kitchen Sink,1.193,0.933,0.260
5/5 11:38:12 AM,6,Kitchen Sink,0.47,0.368,0.102
5/5 12:51:42 PM,24,Kitchen Sink,0.272,0.213,0.059
5/5 12:53:36 PM,24,Kitchen Sink,1.124,0.879,0.245
5/5 12:55:36 PM,6,Kitchen Sink,0.197,0.154,0.043
5/5 1:05:54 PM,42,Kitchen Sink,1.086,0.850,0.236
5/5 1:45:42 PM,36,Kitchen Sink,1.872,1.465,0.407
5/5 1:47:36 PM,12,Kitchen Sink,2.08,1.627,0.453
5/5 3:45:00 PM,48,Kitchen Sink,0.424,0.332,0.092
5/5 3:47:00 PM,12,Sink 4,1.368,1.070,0.298
5/5 3:48:54 PM,6,Kitchen Sink,2.375,1.858,0.517
5/5 3:50:48 PM,72,Sink 3,1.354,1.059,0.295
5/5 4:27:24 PM,6,Kitchen Sink,0.285,0.223,0.062
5/5 5:24:42 PM,12,Kitchen Sink,1.203,0.941,0.262
5/5 5:25:42 PM,132,Kitchen Sink,1.257,0.983,0.274
5/5 5:26:42 PM,24,Kitchen Sink,1.169,0.915,0.254
5/5 5:27:36 PM,24,Kitchen Sink,0.913,0.714,0.199
5/5 7:01:36 PM,42,Kitchen Sink,2.066,1.616,0.450
5/5 7:03:36 PM,6,Kitchen Sink,0.826,0.646,0.180
5/5 7:18:06 PM,30,Kitchen Sink,1.473,1.152,0.321
5/5 8:33:06 PM,12,Kitchen Sink,0.874,0.684,0.190
5/5 8:35:06 PM,6,Kitchen Sink,0.124,0.097,0.027
5/5 8:37:00 PM,60,Kitchen Sink,2.308,1.806,0.502
5/5 10:26:36 PM,36,Sink 4,0.947,0.741,0.206
5/5 10:39:00 PM,120,Sink 2,0.669,0.523,0.146
5/5 10:50:06 PM,18,Kitchen Sink,1.398,1.094,0.304
5/5 11:09:12 PM,18,Sink 3,1.971,1.542,0.429
5/5 11:12:00 PM,6,Sink 4,0.503,0.394,0.109
5/6 12:46:48 AM,78,Kitchen Sink,1.353,1.058,0.295
5/6 6:05:06 AM,36,Kitchen Sink,1.277,0.998,0.279
5/6 6:30:06 AM,30,Kitchen Sink,1.41,1.102,0.308
5/6 7:26:12 AM,6,Kitchen Sink,0.803,0.628,0.175
5/6 7:28:06 AM,6,Kitchen Sink,0.009,0.007,0.002
5/6 7:35:30 AM,78,Kitchen Sink,1.399,1.094,0.305
5/6 8:46:42 AM,6,Kitchen Sink,0.307,0.240,0.067
5/6 9:03:48 AM,6,Sink 4,0.319,0.249,0.070
5/6 10:49:00 AM,30,Sink 3,0.575,0.450,0.125
5/6 10:50:54 AM,6,Kitchen Sink,0.674,0.527,0.147
5/6 11:04:24 AM,72,CW,1.616,1.616,0.000
5/6 11:16:24 AM,30,CW,2.816,2.816,0.000
5/6 11:45:24 AM,6,Sink 3,0.324,0.253,0.071
5/6 12:11:12 PM,6,Sink 2,0.675,0.528,0.147
5/6 12:18:42 PM,30,CW,2.996,2.996,0.000
5/6 1:07:30 PM,36,Kitchen Sink,0.063,0.049,0.014
5/6 1:33:00 PM,6,CW,1.174,1.174,0.000
5/6 1:37:48 PM,102,Kitchen Sink,0.261,0.204,0.057
5/6 1:39:42 PM,6,Kitchen Sink,0.058,0.045,0.013
5/6 1:41:42 PM,12,Kitchen Sink,1.279,1.000,0.279
5/6 1:42:06 PM,78,Kitchen Sink,0.725,0.567,0.158
5/6 1:44:00 PM,12,Sink 4,2.238,1.750,0.488
5/6 1:45:54 PM,6,Sink 3,0.261,0.204,0.057
5/6 1:47:54 PM,24,Kitchen Sink,0.613,0.479,0.134
5/6 2:26:00 PM,18,Kitchen Sink,1.795,1.403,0.392
