Time,Duration,Fixture,Combined,Hot,Cold
2/12 7:43:24 AM,12,Kitchen Sink,0.686,0.553,0.133
2/12 7:45:24 AM,156,Sink 4,1.063,0.857,0.206
2/12 7:47:18 AM,48,Sink 2,0.630,0.508,0.122
2/12 8:19:24 AM,66,Sink 2,1.228,0.990,0.238
2/12 10:30:06 AM,108,Kitchen Sink,0.945,0.762,0.183
2/12 10:32:06 AM,48,Kitchen Sink,1.259,1.015,0.244
2/12 10:34:00 AM,6,Kitchen Sink,0.172,0.139,0.033
2/12 10:35:54 AM,6,Sink 2,1.276,1.029,0.247
2/12 10:37:54 AM,12,Sink 4,0.874,0.705,0.169
2/12 10:48:48 AM,24,Kitchen Sink,1.967,1.586,0.381
2/12 11:24:00 AM,12,Kitchen Sink,0.882,0.711,0.171
2/12 11:26:00 AM,42,Kitchen Sink,0.816,0.658,0.158
2/12 11:27:54 AM,12,Kitchen Sink,0.975,0.786,0.189
2/12 1:03:54 PM,84,CW,2.313,2.313,0.000
2/12 1:38:48 PM,108,Sink 3,1.124,0.906,0.218
2/12 1:40:42 PM,96,Kitchen Sink,1.516,1.222,0.294
2/12 1:42:42 PM,48,Kitchen Sink,0.586,0.472,0.114
2/12 1:44:36 PM,6,Sink 2,1.907,1.537,0.370
2/12 1:46:30 PM,6,Kitchen Sink,1.155,0.931,0.224
2/12 1:48:30 PM,12,Sink 3,2.410,1.943,0.467
2/12 1:50:24 PM,60,Kitchen Sink,1.081,0.871,0.210
2/12 1:52:18 PM,30,Kitchen Sink,0.666,0.537,0.129
2/12 1:54:12 PM,36,Sink 2,2.079,1.676,0.403
2/12 2:21:24 PM,468,Bath 2,3.581,2.887,0.694
2/12 2:28:42 PM,54,Sink 3,0.708,0.571,0.137
2/12 3:49:12 PM,6,Sink 3,0.168,0.135,0.033
2/12 4:14:36 PM,42,Kitchen Sink,1.328,1.071,0.257
2/12 4:16:36 PM,48,Sink 4,1.836,1.480,0.356
2/12 4:18:30 PM,126,Sink 3,0.807,0.651,0.156
2/12 7:26:12 PM,24,Sink 4,0.574,0.463,0.111
2/12 9:01:12 PM,6,Kitchen Sink,0.721,0.581,0.140
2/12 9:57:54 PM,126,DW1,1.330,1.330,0.000
2/12 10:07:42 PM,84,DW1,1.456,1.456,0.000
2/12 10:17:30 PM,108,DW1,1.412,1.412,0.000
2/12 10:27:12 PM,102,DW1,1.561,1.561,0.000
2/13 12:28:36 AM,60,Kitchen Sink,2.173,1.752,0.421
2/13 7:22:48 AM,6,Kitchen Sink,1.475,1.189,0.286
2/13 7:24:42 AM,18,Kitchen Sink,2.577,2.077,0.500
2/13 7:26:36 AM,6,Kitchen Sink,0.037,0.030,0.007
2/13 7:28:30 AM,60,Sink 4,2.180,1.757,0.423
2/13 7:57:30 AM,66,CW,2.413,2.413,0.000
2/13 9:25:54 AM,180,Shower 1,2.828,2.280,0.548
2/13 11:16:18 AM,120,Kitchen Sink,1.482,1.195,0.287
2/13 11:18:12 AM,42,Kitchen Sink,0.497,0.401,0.096
2/13 11:51:48 AM,18,Kitchen Sink,0.671,0.541,0.130
2/13 12:16:00 PM,6,Sink 3,0.791,0.638,0.153
2/13 12:40:36 PM,36,Kitchen Sink,1.046,0.843,0.203
2/13 12:41:36 PM,18,Kitchen Sink,0.814,0.656,0.158
2/13 12:42:36 PM,6,Kitchen Sink,0.563,0.454,0.109
2/13 12:43:36 PM,6,Kitchen Sink,0.042,0.034,0.008
2/13 12:44:30 PM,72,Sink 3,2.030,1.636,0.394
2/13 12:45:30 PM,30,Kitchen Sink,0.554,0.447,0.107
2/13 2:46:18 PM,42,Kitchen Sink,1.630,1.314,0.316
2/13 3:11:24 PM,354,Shower 1,1.222,0.985,0.237
2/13 4:07:06 PM,72,CW,1.989,1.989,0.000
2/13 4:12:00 PM,66,CW,1.819,1.819,0.000
2/13 4:17:00 PM,66,CW,2.476,2.476,0.000
2/13 4:18:48 PM,60,Kitchen Sink,0.642,0.518,0.124
2/13 4:22:00 PM,18,CW,2.147,2.147,0.000
2/13 4:27:00 PM,36,CW,2.235,2.235,0.000
2/13 4:28:12 PM,30,Kitchen Sink,0.531,0.428,0.103
2/13 4:30:06 PM,66,Kitchen Sink,1.113,0.897,0.216
2/13 4:32:06 PM,66,Kitchen Sink,1.250,1.008,0.242
2/13 4:33:48 PM,6,Sink 2,0.839,0.676,0.163
2/13 4:34:00 PM,12,Kitchen Sink,1.190,0.959,0.231
2/13 5:11:36 PM,90,Sink 4,2.207,1.779,0.428
2/13 5:26:30 PM,48,Sink 3,1.481,1.194,0.287
2/13 5:28:24 PM,6,Kitchen Sink,0.626,0.505,0.121
2/13 6:15:18 PM,54,Kitchen Sink,1.451,1.170,0.281
2/13 6:51:24 PM,6,Kitchen Sink,0.617,0.497,0.120
2/13 6:53:24 PM,78,Sink 2,0.893,0.720,0.173
2/13 6:55:18 PM,6,Kitchen Sink,0.053,0.043,0.010
2/13 8:22:24 PM,6,Kitchen Sink,0.612,0.493,0.119
2/13 9:27:24 PM,12,Kitchen Sink,0.664,0.535,0.129
2/13 9:39:24 PM,48,Kitchen Sink,1.149,0.926,0.223
2/13 9:41:24 PM,6,Kitchen Sink,0.141,0.114,0.027
2/13 9:41:36 PM,6,Kitchen Sink,1.639,1.321,0.318
2/13 9:43:30 PM,30,Sink 4,0.815,0.657,0.158
2/13 9:45:24 PM,72,Kitchen Sink,1.786,1.440,0.346
2/13 10:41:30 PM,30,Kitchen Sink,0.524,0.422,0.102
2/13 11:49:54 PM,6,Kitchen Sink,0.370,0.298,0.072
2/13 11:51:48 PM,24,Kitchen Sink,2.124,1.712,0.412
2/14 6:52:36 AM,498,Shower 1,1.968,1.586,0.382
2/14 8:04:36 AM,180,Bath 1,3.733,3.009,0.724
2/14 8:18:36 AM,54,Kitchen Sink,1.341,1.081,0.260
2/14 8:20:30 AM,24,Kitchen Sink,1.102,0.888,0.214
2/14 8:22:24 AM,42,Kitchen Sink,0.463,0.373,0.090
2/14 8:24:18 AM,72,Kitchen Sink,1.310,1.056,0.254
2/14 8:26:18 AM,30,Sink 4,0.260,0.210,0.050
2/14 8:48:48 AM,48,Kitchen Sink,1.306,1.053,0.253
2/14 11:11:12 AM,6,Sink 3,2.147,1.731,0.416
2/14 11:13:06 AM,18,Kitchen Sink,2.159,1.740,0.419
2/14 1:02:30 PM,30,Sink 3,0.907,0.731,0.176
2/14 4:18:18 PM,6,Sink 4,0.710,0.572,0.138
2/14 5:37:24 PM,132,Kitchen Sink,0.859,0.692,0.167
2/14 6:27:12 PM,96,Kitchen Sink,0.968,0.780,0.188
2/14 6:39:36 PM,12,Kitchen Sink,0.691,0.557,0.134
2/14 6:41:30 PM,42,Sink 3,1.117,0.900,0.217
2/14 6:43:24 PM,66,Kitchen Sink,0.829,0.668,0.161
2/14 7:16:36 PM,6,Kitchen Sink,0.154,0.124,0.030
2/14 7:19:42 PM,48,Sink 4,0.899,0.725,0.174
2/14 7:34:48 PM,60,Kitchen Sink,1.009,0.813,0.196
2/14 8:53:18 PM,66,Sink 3,0.986,0.795,0.191
2/14 8:55:12 PM,18,Kitchen Sink,1.330,1.072,0.258
2/14 8:57:12 PM,60,Sink 2,1.722,1.388,0.334
2/14 8:59:06 PM,6,Sink 3,0.282,0.227,0.055
2/14 9:01:00 PM,54,Kitchen Sink,1.321,1.065,0.256
2/14 11:34:06 PM,42,Kitchen Sink,0.342,0.276,0.066
2/15 6:37:36 AM,60,Sink 4,1.617,1.303,0.314
2/15 6:39:30 AM,6,Sink 4,1.982,1.598,0.384
2/15 6:41:24 AM,60,Sink 4,1.692,1.364,0.328
2/15 7:17:06 AM,6,Kitchen Sink,1.114,0.898,0.216
2/15 7:19:00 AM,102,Kitchen Sink,0.933,0.752,0.181
2/15 7:37:36 AM,36,Kitchen Sink,0.257,0.207,0.050
2/15 8:18:18 AM,144,Sink 2,0.725,0.584,0.141
2/15 8:20:12 AM,6,Sink 3,0.567,0.457,0.110
2/15 8:57:30 AM,6,Kitchen Sink,0.079,0.064,0.015
2/15 1:08:06 PM,24,Kitchen Sink,0.932,0.751,0.181
2/15 3:24:00 PM,24,Kitchen Sink,1.770,1.427,0.343
2/15 3:25:54 PM,66,Kitchen Sink,1.729,1.394,0.335
2/15 3:27:54 PM,42,Kitchen Sink,0.609,0.491,0.118
2/15 3:29:48 PM,18,Kitchen Sink,1.963,1.582,0.381
2/15 3:31:42 PM,60,Kitchen Sink,1.836,1.480,0.356
2/15 3:33:42 PM,6,Kitchen Sink,0.444,0.358,0.086
2/15 6:17:48 PM,30,Sink 2,1.002,0.808,0.194
2/15 6:38:12 PM,12,Kitchen Sink,0.652,0.526,0.126
2/15 7:38:42 PM,18,Kitchen Sink,1.158,0.933,0.225
2/15 7:56:54 PM,60,DW1,1.522,1.522,0.000
2/15 8:01:30 PM,84,Sink 4,1.087,0.876,0.211
2/15 8:03:24 PM,84,Sink 2,0.397,0.320,0.077
2/15 8:05:18 PM,108,Sink 2,1.368,1.103,0.265
2/15 8:06:42 PM,78,DW1,1.550,1.550,0.000
2/15 8:07:18 PM,12,Kitchen Sink,0.882,0.711,0.171
2/15 8:16:30 PM,102,DW1,1.276,1.276,0.000
2/15 8:26:18 PM,114,DW1,1.589,1.589,0.000
2/15 8:36:06 PM,120,DW1,1.824,1.824,0.000
2/15 8:40:06 PM,66,CW,2.779,2.779,0.000
2/15 9:57:42 PM,690,Shower 1,2.287,1.843,0.444
2/16 1:21:18 AM,6,Kitchen Sink,0.117,0.094,0.023
2/16 6:24:12 AM,24,Kitchen Sink,1.037,0.836,0.201
2/16 6:26:06 AM,30,Kitchen Sink,1.952,1.573,0.379
2/16 6:44:18 AM,84,Kitchen Sink,1.099,0.886,0.213
2/16 7:12:06 AM,60,Kitchen Sink,1.873,1.510,0.363
2/16 8:09:00 AM,78,Kitchen Sink,0.642,0.517,0.125
2/16 11:31:00 AM,84,Sink 3,1.545,1.245,0.300
2/16 11:32:54 AM,48,Kitchen Sink,0.325,0.262,0.063
2/16 11:34:54 AM,36,Kitchen Sink,1.908,1.538,0.370
2/16 11:41:48 AM,42,Sink 3,0.961,0.775,0.186
2/16 11:53:42 AM,42,Sink 2,0.508,0.409,0.099
2/16 11:55:36 AM,90,Kitchen Sink,0.635,0.512,0.123
2/16 1:35:06 PM,12,Kitchen Sink,1.258,1.014,0.244
2/16 3:08:06 PM,60,Kitchen Sink,0.987,0.796,0.191
2/16 3:10:00 PM,96,Sink 3,2.195,1.769,0.426
2/16 3:12:00 PM,6,Sink 2,0.296,0.239,0.057
2/16 3:13:54 PM,12,Kitchen Sink,1.102,0.888,0.214
2/16 3:15:48 PM,24,Kitchen Sink,0.422,0.340,0.082
2/16 3:17:48 PM,6,Kitchen Sink,0.271,0.218,0.053
2/16 3:19:42 PM,24,Sink 4,1.964,1.583,0.381
2/16 3:21:36 PM,36,Kitchen Sink,2.162,1.743,0.419
2/16 3:23:36 PM,78,Kitchen Sink,1.496,1.206,0.290
2/16 3:25:30 PM,18,Kitchen Sink,1.480,1.193,0.287
2/16 4:36:12 PM,372,Shower 1,2.143,1.727,0.416
2/16 7:11:54 PM,144,Kitchen Sink,1.134,0.914,0.220
2/16 7:13:48 PM,12,Kitchen Sink,0.735,0.592,0.143
2/16 7:15:48 PM,36,Sink 4,1.216,0.980,0.236
2/16 7:17:42 PM,84,Sink 4,1.339,1.079,0.260
2/16 7:19:36 PM,60,Kitchen Sink,0.461,0.372,0.089
2/16 7:21:30 PM,6,Kitchen Sink,0.857,0.691,0.166
2/16 7:23:30 PM,174,Kitchen Sink,1.469,1.184,0.285
2/16 7:47:00 PM,84,Kitchen Sink,1.489,1.200,0.289
2/16 8:10:24 PM,6,Kitchen Sink,0.645,0.520,0.125
2/16 8:14:24 PM,6,Kitchen Sink,0.666,0.537,0.129
2/16 8:16:18 PM,6,Sink 2,0.313,0.252,0.061
2/16 8:18:12 PM,36,Kitchen Sink,0.602,0.485,0.117
2/16 8:20:12 PM,12,Sink 4,2.621,2.113,0.508
2/16 8:22:06 PM,6,Sink 2,0.033,0.027,0.006
2/16 8:24:00 PM,42,Kitchen Sink,1.854,1.494,0.360
2/16 9:43:36 PM,6,Kitchen Sink,0.002,0.002,0.000
2/16 9:44:18 PM,168,CW,2.370,2.370,0.000
2/16 9:45:30 PM,30,Kitchen Sink,1.582,1.275,0.307
2/16 11:00:24 PM,36,Kitchen Sink,0.772,0.622,0.150
2/16 11:00:42 PM,6,Kitchen Sink,0.404,0.326,0.078
2/17 6:01:12 AM,42,Kitchen Sink,1.479,1.192,0.287
2/17 8:58:06 AM,30,Kitchen Sink,0.776,0.625,0.151
2/17 9:36:00 AM,18,Sink 2,0.860,0.693,0.167
2/17 10:19:42 AM,42,Sink 4,0.739,0.596,0.143
2/17 10:43:06 AM,120,Kitchen Sink,0.940,0.758,0.182
2/17 10:45:00 AM,12,Kitchen Sink,0.717,0.578,0.139
2/17 10:47:00 AM,18,Sink 2,2.079,1.676,0.403
2/17 1:09:30 PM,30,Kitchen Sink,1.402,1.130,0.272
2/17 1:11:30 PM,78,Sink 4,0.049,0.039,0.010
2/17 2:14:36 PM,132,Kitchen Sink,0.855,0.689,0.166
2/17 2:16:30 PM,6,Kitchen Sink,2.103,1.695,0.408
2/17 2:18:24 PM,6,Sink 4,0.397,0.320,0.077
2/17 2:55:24 PM,36,Kitchen Sink,1.070,0.862,0.208
2/17 3:12:00 PM,90,Kitchen Sink,1.419,1.144,0.275
2/17 5:24:00 PM,12,Kitchen Sink,0.907,0.731,0.176
2/17 5:25:54 PM,36,Kitchen Sink,1.566,1.262,0.304
2/17 6:00:12 PM,24,Kitchen Sink,1.758,1.417,0.341
2/17 7:43:06 PM,72,DW1,1.393,1.393,0.000
2/17 7:43:36 PM,18,Kitchen Sink,0.469,0.378,0.091
2/17 7:45:30 PM,6,Sink 3,0.370,0.298,0.072
2/17 7:47:24 PM,12,Sink 2,1.041,0.839,0.202
2/17 7:49:24 PM,42,Sink 4,1.166,0.940,0.226
2/17 7:52:54 PM,84,DW1,1.284,1.284,0.000
2/17 8:02:42 PM,102,DW1,1.458,1.458,0.000
2/17 8:05:30 PM,6,Kitchen Sink,0.248,0.200,0.048
2/17 8:12:24 PM,48,DW1,1.470,1.470,0.000
2/17 9:04:36 PM,18,Kitchen Sink,0.051,0.041,0.010
2/18 8:13:00 AM,42,Kitchen Sink,1.667,1.344,0.323
2/18 8:28:06 AM,18,Kitchen Sink,0.378,0.305,0.073
2/18 8:30:00 AM,18,Kitchen Sink,0.448,0.361,0.087
2/18 8:32:00 AM,6,Kitchen Sink,0.503,0.405,0.098
2/18 8:33:54 AM,6,Kitchen Sink,0.642,0.517,0.125
2/18 8:35:48 AM,72,Kitchen Sink,0.681,0.549,0.132
2/18 8:37:48 AM,36,Sink 3,1.316,1.061,0.255
2/18 8:39:42 AM,78,Sink 4,1.371,1.105,0.266
2/18 8:41:36 AM,18,Kitchen Sink,1.963,1.582,0.381
2/18 8:43:36 AM,54,Kitchen Sink,1.881,1.516,0.365
2/18 9:31:36 AM,84,Kitchen Sink,0.358,0.289,0.069
2/18 9:33:30 AM,6,Sink 3,0.314,0.253,0.061
2/18 9:35:24 AM,60,Kitchen Sink,0.717,0.578,0.139
2/18 9:37:24 AM,6,Sink 2,0.978,0.788,0.190
2/18 9:39:18 AM,60,Kitchen Sink,0.895,0.721,0.174
2/18 9:41:12 AM,18,Sink 3,1.675,1.350,0.325
2/18 9:53:12 AM,90,Kitchen Sink,0.590,0.476,0.114
2/18 9:55:06 AM,66,Sink 2,1.570,1.265,0.305
2/18 9:57:12 AM,12,Sink 4,1.296,1.045,0.251
2/18 10:08:06 AM,30,Kitchen Sink,0.457,0.368,0.089
2/18 10:10:00 AM,36,Sink 4,1.452,1.170,0.282
2/18 10:53:18 AM,54,Kitchen Sink,2.308,1.860,0.448
2/18 1:33:06 PM,234,Shower 1,2.224,1.792,0.432
2/18 2:16:12 PM,60,Sink 4,1.088,0.877,0.211
2/18 2:18:06 PM,30,Sink 4,0.590,0.476,0.114
2/18 2:40:42 PM,30,Sink 3,1.446,1.165,0.281
2/18 3:23:06 PM,42,Kitchen Sink,2.044,1.647,0.397
2/18 3:57:42 PM,18,Kitchen Sink,0.333,0.268,0.065
2/18 3:59:36 PM,90,Kitchen Sink,0.775,0.625,0.150
2/18 4:01:36 PM,48,Kitchen Sink,0.186,0.150,0.036
2/18 5:00:36 PM,6,Kitchen Sink,0.345,0.278,0.067
2/18 5:00:48 PM,36,Kitchen Sink,1.561,1.258,0.303
2/18 5:02:36 PM,36,Sink 3,2.022,1.630,0.392
2/18 5:04:30 PM,42,Sink 2,1.722,1.388,0.334
2/18 5:26:36 PM,48,Kitchen Sink,0.829,0.668,0.161
2/18 5:27:12 PM,102,Kitchen Sink,0.843,0.679,0.164
2/18 5:28:30 PM,6,Kitchen Sink,0.107,0.086,0.021
2/18 5:30:24 PM,6,Sink 2,1.098,0.885,0.213
2/18 5:32:24 PM,48,Sink 2,1.134,0.914,0.220
2/18 6:02:06 PM,102,Kitchen Sink,1.296,1.045,0.251
2/18 6:37:30 PM,6,Kitchen Sink,2.213,1.784,0.429
2/18 7:18:54 PM,24,Kitchen Sink,0.949,0.765,0.184
2/18 7:20:48 PM,6,Kitchen Sink,1.444,1.164,0.280
2/18 7:22:48 PM,24,Sink 3,1.405,1.132,0.273
2/18 7:33:48 PM,6,Sink 2,0.366,0.295,0.071
2/18 7:35:42 PM,42,Kitchen Sink,0.331,0.267,0.064
2/18 7:37:42 PM,6,Sink 2,0.596,0.480,0.116
2/18 7:39:36 PM,6,Sink 3,1.638,1.320,0.318
2/18 7:41:30 PM,30,Sink 2,1.676,1.351,0.325
2/18 7:45:06 PM,6,Kitchen Sink,0.182,0.147,0.035
2/18 7:59:54 PM,144,Kitchen Sink,1.016,0.819,0.197
2/18 8:20:42 PM,36,Kitchen Sink,2.243,1.808,0.435
2/18 8:55:48 PM,132,Sink 2,0.096,0.077,0.019
2/18 8:57:48 PM,48,Kitchen Sink,0.361,0.291,0.070
2/18 8:59:42 PM,6,Sink 4,0.783,0.631,0.152
2/18 9:01:36 PM,24,Sink 2,0.560,0.451,0.109
2/18 9:03:36 PM,18,Kitchen Sink,1.300,1.048,0.252
2/18 9:05:30 PM,78,Sink 4,2.000,1.612,0.388
2/18 9:07:24 PM,6,Sink 4,0.051,0.041,0.010
2/18 11:17:18 PM,30,Kitchen Sink,0.706,0.569,0.137
2/18 11:19:12 PM,6,Kitchen Sink,0.252,0.203,0.049
2/18 11:26:42 PM,84,CW,2.937,2.937,0.000
2/19 12:39:00 AM,36,Kitchen Sink,1.688,1.360,0.328
2/19 6:26:48 AM,6,Kitchen Sink,0.046,0.037,0.009
2/19 7:21:54 AM,6,Sink 2,0.686,0.553,0.133
2/19 8:12:24 AM,90,Kitchen Sink,2.184,1.760,0.424
2/19 8:20:06 AM,648,Shower 1,2.751,2.217,0.534
2/19 8:41:42 AM,72,CW,2.634,2.634,0.000
2/19 8:46:42 AM,66,CW,2.024,2.024,0.000
2/19 10:03:48 AM,24,Kitchen Sink,0.461,0.372,0.089
2/19 10:56:30 AM,30,Sink 2,0.377,0.304,0.073
2/19 10:56:42 AM,72,CW,2.028,2.028,0.000
2/19 10:58:24 AM,6,Kitchen Sink,0.519,0.418,0.101
2/19 11:06:48 AM,6,Sink 4,0.024,0.019,0.005
2/19 11:30:18 AM,138,Kitchen Sink,0.116,0.093,0.023
2/19 11:32:12 AM,78,Sink 4,0.550,0.443,0.107
2/19 11:34:12 AM,6,Kitchen Sink,0.263,0.212,0.051
2/19 1:33:54 PM,18,Kitchen Sink,0.052,0.042,0.010
2/19 1:35:48 PM,78,Sink 4,0.050,0.040,0.010
2/19 1:37:48 PM,6,Kitchen Sink,1.081,0.871,0.210
2/19 3:14:12 PM,6,Kitchen Sink,0.734,0.592,0.142
2/19 4:49:54 PM,114,DW1,1.465,1.465,0.000
2/19 4:59:06 PM,30,Kitchen Sink,1.069,0.862,0.207
2/19 4:59:42 PM,72,DW1,1.576,1.576,0.000
2/19 5:01:00 PM,30,Kitchen Sink,2.292,1.847,0.445
2/19 5:09:30 PM,114,DW1,1.511,1.511,0.000
2/19 5:19:18 PM,60,DW1,1.716,1.716,0.000
2/19 6:57:30 PM,6,Kitchen Sink,0.029,0.023,0.006
2/19 8:30:24 PM,102,Kitchen Sink,0.863,0.696,0.167
2/19 8:39:36 PM,156,Kitchen Sink,1.940,1.563,0.377
2/19 10:38:24 PM,6,Kitchen Sink,0.828,0.667,0.161
2/19 11:58:12 PM,66,Sink 4,1.374,1.107,0.267
2/20 9:00:24 AM,24,Sink 4,1.029,0.829,0.200
2/20 10:24:36 AM,36,Sink 3,0.568,0.458,0.110
2/20 10:37:12 AM,12,Kitchen Sink,2.396,1.931,0.465
2/20 11:23:00 AM,336,Shower 2,3.371,2.717,0.654
2/20 11:53:36 AM,234,Shower 1,2.608,2.102,0.506
2/20 12:12:00 PM,60,Kitchen Sink,0.298,0.240,0.058
2/20 12:55:00 PM,6,Sink 4,0.350,0.282,0.068
2/20 12:56:54 PM,24,Kitchen Sink,1.111,0.895,0.216
2/20 12:58:48 PM,84,Sink 2,1.478,1.191,0.287
2/20 1:04:30 PM,54,CW,1.587,1.587,0.000
2/20 1:08:48 PM,12,Sink 4,1.262,1.017,0.245
2/20 1:15:42 PM,12,Sink 4,0.581,0.468,0.113
2/20 1:17:36 PM,18,Sink 4,1.224,0.986,0.238
2/20 2:18:48 PM,66,CW,1.927,1.927,0.000
2/20 3:15:30 PM,558,Shower 1,2.495,2.011,0.484
2/20 3:33:06 PM,54,CW,2.695,2.695,0.000
2/20 4:47:18 PM,144,CW,2.447,2.447,0.000
2/20 4:48:24 PM,66,Sink 3,0.048,0.039,0.009
2/20 4:56:24 PM,6,Kitchen Sink,0.322,0.259,0.063
2/20 6:24:06 PM,72,Kitchen Sink,0.532,0.429,0.103
2/20 6:26:00 PM,60,Kitchen Sink,1.055,0.850,0.205
2/20 6:28:00 PM,48,Sink 4,0.754,0.608,0.146
2/20 8:20:24 PM,48,Kitchen Sink,1.419,1.144,0.275
2/20 8:22:18 PM,18,Kitchen Sink,0.050,0.040,0.010
2/20 8:24:12 PM,90,Kitchen Sink,1.442,1.162,0.280
2/20 8:26:12 PM,90,Kitchen Sink,0.203,0.164,0.039
2/20 8:59:36 PM,102,Sink 2,0.051,0.041,0.010
2/20 9:29:12 PM,48,Kitchen Sink,1.085,0.874,0.211
2/20 9:31:06 PM,12,Sink 2,1.531,1.234,0.297
2/20 10:05:00 PM,6,Kitchen Sink,1.016,0.819,0.197
2/20 10:59:12 PM,6,Sink 3,1.335,1.076,0.259
2/20 11:45:54 PM,102,Kitchen Sink,1.114,0.898,0.216
2/21 12:00:48 AM,6,Kitchen Sink,0.339,0.273,0.066
2/21 4:05:54 AM,66,Kitchen Sink,0.478,0.385,0.093
2/21 5:39:12 AM,6,Kitchen Sink,0.717,0.578,0.139
2/21 6:04:18 AM,18,Sink 3,1.409,1.135,0.274
2/21 6:51:42 AM,54,Kitchen Sink,1.011,0.815,0.196
2/21 6:53:36 AM,48,Sink 4,0.839,0.676,0.163
2/21 9:26:48 AM,6,Kitchen Sink,0.538,0.434,0.104
2/21 10:44:54 AM,6,Kitchen Sink,0.183,0.147,0.036
2/21 12:30:54 PM,12,Kitchen Sink,1.397,1.126,0.271
2/21 12:32:48 PM,12,Sink 2,0.829,0.668,0.161
2/21 1:18:54 PM,84,Kitchen Sink,1.632,1.315,0.317
2/21 2:15:18 PM,30,Sink 2,1.650,1.330,0.320
2/21 2:22:54 PM,6,Kitchen Sink,0.544,0.438,0.106
2/21 3:39:48 PM,24,Kitchen Sink,1.857,1.496,0.361
2/21 4:17:24 PM,6,Kitchen Sink,0.256,0.206,0.050
2/21 5:24:54 PM,6,Kitchen Sink,0.404,0.326,0.078
2/21 5:26:54 PM,108,Kitchen Sink,0.920,0.741,0.179
2/21 7:30:48 PM,414,Bath 2,4.733,3.814,0.919
2/21 8:58:30 PM,36,Sink 4,0.976,0.786,0.190
2/21 9:00:30 PM,6,Kitchen Sink,0.700,0.564,0.136
2/21 9:15:24 PM,6,Kitchen Sink,0.074,0.060,0.014
2/21 10:42:00 PM,24,Kitchen Sink,0.575,0.463,0.112
2/21 10:43:54 PM,12,Sink 2,1.056,0.851,0.205
2/21 10:45:54 PM,24,Kitchen Sink,1.206,0.972,0.234
2/21 10:47:48 PM,108,Sink 2,1.248,1.006,0.242
2/21 10:49:42 PM,24,Kitchen Sink,1.526,1.230,0.296
2/21 11:52:18 PM,66,Sink 2,2.014,1.623,0.391
2/21 11:54:12 PM,42,Kitchen Sink,2.179,1.756,0.423
2/22 12:36:42 AM,12,Sink 3,1.254,1.010,0.244
2/22 12:37:24 AM,54,Kitchen Sink,0.240,0.193,0.047
2/22 2:17:48 AM,66,Kitchen Sink,0.930,0.749,0.181
2/22 3:47:18 AM,144,Kitchen Sink,1.516,1.221,0.295
2/22 5:39:30 AM,6,Sink 2,1.131,0.911,0.220
2/22 5:41:24 AM,18,Sink 2,1.053,0.848,0.205
2/22 6:22:42 AM,6,Kitchen Sink,1.451,1.169,0.282
2/22 7:08:36 AM,600,Shower 1,1.421,1.145,0.276
2/22 8:12:30 AM,6,CW,1.104,1.104,0.000
2/22 8:17:30 AM,66,CW,2.821,2.821,0.000
2/22 9:03:36 AM,18,Kitchen Sink,1.381,1.113,0.268
2/22 9:43:18 AM,36,Sink 4,1.052,0.848,0.204
2/22 9:53:06 AM,72,CW,3.015,3.015,0.000
2/22 10:45:48 AM,12,Sink 4,1.144,0.922,0.222
2/22 11:07:24 AM,66,CW,2.568,2.568,0.000
2/22 11:26:18 AM,12,Kitchen Sink,1.257,1.013,0.244
2/22 12:07:18 PM,54,Kitchen Sink,1.041,0.839,0.202
2/22 1:15:30 PM,72,DW1,1.520,1.520,0.000
2/22 1:25:18 PM,66,DW1,1.968,1.968,0.000
2/22 1:32:36 PM,12,Kitchen Sink,0.473,0.381,0.092
2/22 1:35:06 PM,60,DW1,1.045,1.045,0.000
2/22 1:44:48 PM,54,DW1,1.437,1.437,0.000
2/22 3:02:06 PM,324,Shower 2,0.483,0.389,0.094
2/22 3:20:54 PM,72,Sink 4,0.855,0.689,0.166
2/22 5:39:42 PM,96,Kitchen Sink,1.038,0.836,0.202
2/22 5:41:06 PM,72,Kitchen Sink,1.375,1.108,0.267
2/22 5:42:54 PM,108,DW1,1.463,1.463,0.000
2/22 5:43:06 PM,36,Kitchen Sink,1.108,0.893,0.215
2/22 5:48:54 PM,6,Sink 3,1.429,1.151,0.278
2/22 5:52:42 PM,78,DW1,1.570,1.570,0.000
2/22 6:02:30 PM,114,DW1,1.322,1.322,0.000
2/22 6:12:18 PM,132,DW1,0.982,0.982,0.000
2/22 6:22:00 PM,78,DW1,1.720,1.720,0.000
2/22 6:31:48 PM,84,DW1,1.463,1.463,0.000
2/22 6:39:12 PM,18,Kitchen Sink,2.441,1.967,0.474
2/22 6:41:36 PM,78,DW1,1.124,1.124,0.000
2/22 6:51:24 PM,84,DW1,1.420,1.420,0.000
2/22 7:41:18 PM,18,Kitchen Sink,0.564,0.454,0.110
2/22 7:43:12 PM,24,Sink 3,0.418,0.337,0.081
2/22 7:45:12 PM,18,Kitchen Sink,1.144,0.922,0.222
2/22 7:47:06 PM,24,Kitchen Sink,0.859,0.692,0.167
2/22 7:49:00 PM,18,Kitchen Sink,0.282,0.227,0.055
2/22 7:58:18 PM,72,CW,1.446,1.446,0.000
2/22 8:03:12 PM,30,CW,2.828,2.828,0.000
2/22 8:08:12 PM,78,CW,2.664,2.664,0.000
2/22 9:32:12 PM,36,Kitchen Sink,1.928,1.553,0.375
